subscription_id,user_id,subscription_date,subscription_cancel_date
3010,3716,2020-08-05,2022-01-09
3011,3716,2023-10-20,2023-12-08
3012,3717,2018-01-24,
3013,3718,2023-04-24,
3014,3719,2020-06-27,2023-09-21
3015,3720,2024-07-04,
3016,3722,2017-03-08,
3017,3723,2023-06-24,
3018,3724,2017-05-01,
3019,3726,2024-05-24,
3020,3727,2020-12-28,2022-07-09
3021,3728,2024-06-05,2024-08-01
3022,3730,2024-04-14,2024-04-18
3023,3730,2024-10-25,2024-11-22
3024,3732,2023-08-28,2024-11-14
3025,3733,2024-04-21,2024-06-03
3026,3733,2024-07-31,2024-12-16
3027,3734,2014-09-11,
3028,3735,2019-09-08,
3029,3736,2019-05-25,
3030,3737,2017-03-20,
3031,3738,2024-08-04,
3032,3740,2021-09-28,
3033,3742,2024-04-18,2024-11-17
3034,3743,2023-02-08,
3035,3746,2021-10-18,
3036,3748,2022-05-18,
3037,3749,2016-06-20,2018-09-19
3038,3751,2020-05-09,2023-07-28
3039,3751,2024-07-30,2024-11-01
3040,3752,2024-11-21,2024-11-27
3041,3754,2019-04-29,2020-02-14
3042,3756,2023-09-12,2023-09-18
3043,3756,2024-03-16,
3044,3757,2020-02-13,2024-10-01
3045,3757,2024-12-15,
3046,3760,2022-09-06,2023-08-21
3047,3761,2024-06-18,
3048,3762,2017-08-25,
3049,3763,2024-09-18,2024-11-08
3050,3764,2020-06-07,
3051,3766,2024-03-07,
3052,3767,2020-12-30,2021-12-18
3053,3767,2023-11-05,2024-03-02
3054,3769,2019-10-10,2022-06-05
3055,3769,2024-07-26,
3056,3771,2021-12-30,
3057,3773,2024-02-10,
3058,3774,2020-07-04,2022-01-22
3059,3774,2024-03-03,2024-03-16
3060,3775,2021-02-06,2022-08-30
3061,3777,2016-10-08,2024-05-16
3062,3778,2024-12-15,2024-12-26
3063,3780,2022-09-13,
3064,3782,2014-10-21,
3065,3783,2023-01-21,2024-06-07
3066,3783,2024-09-23,
3067,3787,2023-11-02,2024-03-09
3068,3787,2024-11-30,2024-12-06
3069,3789,2018-12-21,2024-04-13
3070,3790,2019-01-20,2023-09-12
3071,3792,2023-08-07,2023-09-05
3072,3793,2020-09-15,
3073,3794,2024-07-12,2024-08-25
3074,3794,2024-12-30,2024-12-31
3075,3797,2017-05-11,
3076,3798,2024-12-30,2024-12-31
3077,3799,2024-02-28,2024-05-16
3078,3801,2013-03-10,
3079,3802,2020-12-11,2023-09-22
3080,3803,2020-11-06,2023-04-18
3081,3803,2024-11-14,
3082,3804,2020-07-25,
3083,3806,2022-09-23,2023-04-06
3084,3807,2024-05-12,2024-09-03
3085,3808,2021-12-12,
3086,3809,2024-10-30,
3087,3810,2013-11-13,2015-06-19
3088,3810,2018-07-03,2024-05-03
3089,3811,2024-04-22,
3090,3815,2015-10-04,2023-04-29
3091,3817,2022-05-26,2023-05-07
3092,3818,2024-06-13,2024-08-23
3093,3819,2023-03-29,
3094,3820,2018-11-19,
3095,3821,2019-05-21,
3096,3822,2023-09-12,
3097,3824,2023-06-05,2024-02-10
3098,3824,2024-12-10,2024-12-14
3099,3825,2023-11-23,
3100,3827,2022-11-19,
3101,3828,2023-01-16,2023-07-20
3102,3828,2023-10-26,
3103,3830,2015-06-08,
3104,3831,2023-03-28,2024-09-27
3105,3832,2022-09-28,2024-10-21
3106,3833,2017-10-02,
3107,3834,2020-03-28,2023-06-01
3108,3835,2022-03-16,2023-02-09
3109,3836,2023-11-01,2024-07-14
3110,3837,2021-03-27,2023-08-28
3111,3838,2023-11-27,2024-06-10
3112,3838,2024-12-06,2024-12-20
3113,3838,2024-12-24,2024-12-26
3114,3839,2022-01-02,
3115,3840,2023-11-10,2024-07-26
3116,3840,2024-12-13,
3117,3841,2022-12-23,2023-04-15
3118,3841,2024-06-21,2024-09-17
3119,3842,2018-08-01,
3120,3843,2021-10-08,
3121,3844,2024-06-07,2024-08-26
3122,3845,2021-02-25,2023-06-01
3123,3845,2023-06-18,
3124,3846,2017-03-02,2017-08-16
3125,3848,2023-01-17,
3126,3849,2024-08-21,2024-11-30
3127,3849,2024-12-13,
3128,3853,2023-08-10,
3129,3855,2024-04-15,2024-09-16
3130,3856,2023-03-30,
3131,3858,2015-08-27,2019-09-13
3132,3859,2022-03-08,
3133,3860,2024-11-11,2024-11-26
3134,3861,2023-09-08,2024-11-22
3135,3861,2024-12-21,
3136,3863,2024-04-01,2024-05-14
3137,3866,2021-05-01,2022-04-08
3138,3866,2023-09-09,2024-02-03
3139,3867,2024-06-04,2024-12-16
3140,3868,2014-05-31,2014-11-03
3141,3869,2018-04-23,
3142,3871,2022-06-05,
3143,3872,2024-11-11,
3144,3876,2017-04-04,
3145,3877,2023-05-08,
3146,3878,2024-08-25,2024-08-27
3147,3882,2014-05-22,
3148,3883,2014-04-02,2024-07-17
3149,3884,2024-06-04,
3150,3885,2019-09-09,
3151,3888,2017-01-27,2019-02-21
3152,3890,2019-05-06,
3153,3892,2024-05-18,2024-10-13
3154,3893,2024-10-29,2024-12-15
3155,3894,2019-10-25,2020-01-06
3156,3895,2024-09-03,2024-10-20
3157,3896,2024-11-14,2024-11-30
3158,3899,2024-12-26,2024-12-30
3159,3901,2016-07-27,
3160,3903,2023-08-27,
3161,3904,2015-05-16,2021-05-24
3162,3906,2024-12-06,2024-12-22
3163,3907,2020-04-08,
3164,3908,2024-08-16,
3165,3909,2018-02-01,2021-10-20
3166,3910,2024-10-24,
3167,3911,2023-10-07,2024-04-26
3168,3913,2022-04-19,
3169,3914,2024-03-14,2024-10-14
3170,3915,2022-10-14,
3171,3916,2013-08-28,2023-08-13
3172,3917,2024-07-27,2024-09-18
3173,3918,2022-04-30,
3174,3919,2019-04-02,
3175,3921,2019-08-18,
3176,3922,2016-10-31,2020-01-15
3177,3922,2020-05-07,2021-02-17
3178,3922,2022-10-27,
3179,3923,2015-12-23,2016-02-10
3180,3924,2020-03-23,
3181,3926,2022-12-20,
3182,3927,2024-09-07,2024-11-24
3183,3929,2018-02-05,2019-09-07
3184,3930,2013-01-09,2021-12-23
3185,3931,2017-07-19,
3186,3932,2024-05-13,
3187,3933,2018-01-04,2018-12-16
3188,3935,2024-07-23,
3189,3937,2015-03-03,
3190,3938,2020-07-17,2024-05-18
3191,3939,2021-05-25,
3192,3940,2019-11-29,
3193,3941,2019-11-02,
3194,3942,2023-07-03,
3195,3943,2020-10-28,2023-11-10
3196,3946,2020-12-13,2020-12-29
3197,3947,2018-04-14,2020-05-01
3198,3948,2020-06-30,
3199,3950,2021-02-03,2021-03-05
3200,3950,2022-02-08,2024-07-23
3201,3950,2024-10-25,2024-12-02
3202,3952,2015-12-20,2020-04-03
3203,3953,2022-03-24,2023-03-30
3204,3955,2021-10-28,2024-12-15
3205,3957,2017-01-04,2020-11-25
3206,3959,2020-01-13,2023-11-10
3207,3960,2024-09-26,
3208,3961,2022-02-12,
3209,3962,2016-01-28,2018-12-10
3210,3962,2023-03-20,
3211,3966,2021-06-25,2022-03-23
3212,3967,2024-02-07,2024-09-27
3213,3968,2021-08-13,
3214,3969,2017-09-27,2018-12-08
3215,3970,2015-06-13,
3216,3971,2022-08-04,
3217,3974,2013-09-17,2020-01-16
3218,3975,2020-03-24,2023-06-06
3219,3978,2024-06-12,
3220,3980,2023-10-06,
3221,3981,2023-01-27,2024-08-12
3222,3981,2024-10-18,
3223,3982,2022-03-21,
3224,3983,2023-12-03,2023-12-03
3225,3985,2022-03-18,
3226,3987,2018-11-17,
3227,3988,2014-01-03,2015-08-20
3228,3989,2019-03-03,2023-01-13
3229,3991,2021-05-12,2022-01-04
3230,3991,2024-06-05,2024-07-02
3231,3991,2024-08-10,2024-09-29
3232,3992,2020-01-09,
3233,3994,2024-07-21,
3234,3995,2023-09-09,
3235,3996,2016-12-01,
3236,3997,2023-06-12,
3237,3998,2018-08-12,2023-10-09
3238,3998,2024-06-01,
3239,3999,2023-06-03,2023-06-04
3240,4000,2024-05-02,2024-10-02
3241,4001,2021-12-14,2022-11-12
3242,4001,2024-01-19,2024-02-28
3243,4002,2022-07-31,2023-10-28
3244,4004,2015-03-27,
3245,4005,2024-10-26,2024-11-30
3246,4006,2023-05-24,2023-09-10
3247,4007,2015-06-03,
3248,4009,2020-08-16,2023-08-06
3249,4010,2020-01-09,
3250,4011,2023-07-31,
3251,4014,2024-09-13,2024-11-20
3252,4015,2024-09-14,
3253,4016,2022-06-29,
3254,4018,2024-10-08,
3255,4019,2023-01-26,
3256,4022,2023-09-09,
3257,4023,2023-09-10,2024-03-23
3258,4025,2010-08-19,
3259,4026,2020-11-20,2021-03-25
3260,4027,2024-06-14,2024-09-19
3261,4028,2018-10-28,2023-09-24
3262,4029,2013-03-06,2016-06-03
3263,4030,2019-05-07,
3264,4032,2016-11-08,2018-02-15
3265,4032,2024-12-30,2024-12-30
3266,4032,2024-12-31,
3267,4033,2022-04-02,2023-05-24
3268,4034,2023-06-04,
3269,4037,2022-09-24,
3270,4038,2020-11-25,
3271,4040,2024-12-18,
3272,4041,2023-06-09,
3273,4042,2020-04-15,2024-05-16
3274,4045,2021-02-27,
3275,4049,2020-06-25,2023-05-02
3276,4049,2024-09-29,2024-10-24
3277,4051,2024-11-21,2024-12-19
3278,4053,2021-09-07,
3279,4054,2020-06-09,
3280,4056,2023-10-31,
3281,4057,2011-04-16,
3282,4058,2018-10-23,
3283,4059,2023-02-02,2023-08-25
3284,4059,2024-04-04,
3285,4060,2023-07-01,2024-09-27
3286,4061,2020-09-07,
3287,4062,2024-06-25,2024-11-13
3288,4062,2024-12-18,
3289,4064,2014-12-04,
3290,4065,2021-02-10,2023-05-23
3291,4066,2015-11-01,2020-02-20
3292,4067,2018-07-21,2022-10-09
3293,4068,2021-07-19,
3294,4069,2018-10-23,
3295,4071,2020-07-20,
3296,4072,2023-01-11,
3297,4073,2020-09-03,2023-03-02
3298,4074,2024-03-14,2024-07-23
3299,4075,2024-08-26,2024-12-08
3300,4075,2024-12-25,2024-12-25
3301,4075,2024-12-31,
3302,4079,2022-12-18,2023-06-20
3303,4080,2015-10-13,
3304,4082,2023-12-12,
3305,4083,2020-06-18,
3306,4086,2024-10-04,
3307,4087,2023-01-23,
3308,4091,2024-04-28,2024-05-04
3309,4092,2023-07-17,
3310,4096,2024-03-10,
3311,4098,2024-04-03,
3312,4100,2023-04-27,
3313,4101,2016-08-31,
3314,4102,2015-05-03,2021-02-19
3315,4102,2023-10-17,2024-03-26
3316,4102,2024-04-18,
3317,4103,2017-03-08,2018-03-16
3318,4103,2019-08-20,2023-07-02
3319,4105,2020-03-20,2020-05-13
3320,4105,2024-09-01,
3321,4106,2022-12-03,
3322,4107,2023-06-01,
3323,4110,2024-06-27,
3324,4112,2021-01-08,
3325,4113,2011-06-27,2012-03-06
3326,4114,2017-05-26,
3327,4115,2020-06-30,2024-12-19
3328,4117,2023-09-08,
3329,4119,2024-06-19,2024-12-28
3330,4120,2018-12-14,2019-03-28
3331,4121,2016-12-30,2017-03-01
3332,4122,2024-08-08,2024-11-05
3333,4124,2023-01-20,
3334,4130,2019-06-19,
3335,4131,2024-11-10,
3336,4132,2020-06-28,
3337,4133,2015-08-11,2019-11-02
3338,4133,2024-11-19,
3339,4136,2023-07-06,
3340,4137,2024-08-10,2024-12-24
3341,4137,2024-12-25,2024-12-27
3342,4138,2011-12-09,
3343,4140,2020-01-09,
3344,4141,2023-01-27,2023-10-13
3345,4142,2020-06-01,
3346,4144,2024-10-30,2024-11-21
3347,4145,2024-07-17,
3348,4146,2017-02-01,2023-09-27
3349,4147,2022-03-16,2024-09-01
3350,4149,2021-07-19,
3351,4151,2016-05-20,2023-07-30
3352,4154,2023-10-15,2024-02-17
3353,4155,2021-10-06,
3354,4156,2024-04-19,2024-05-30
3355,4156,2024-11-06,2024-11-12
3356,4157,2024-09-04,2024-09-21
3357,4157,2024-12-26,
3358,4159,2024-12-26,
3359,4160,2024-01-26,2024-06-16
3360,4161,2022-06-22,
3361,4162,2018-05-08,
3362,4163,2024-12-24,2024-12-29
3363,4163,2024-12-31,
3364,4164,2017-11-15,2018-08-19
3365,4166,2021-12-13,2022-05-26
3366,4166,2022-07-30,
3367,4167,2024-06-09,2024-12-31
3368,4169,2021-03-23,2023-11-01
3369,4170,2018-07-13,
3370,4171,2023-06-29,2024-09-29
3371,4171,2024-10-03,2024-11-06
3372,4172,2012-01-17,2022-02-02
3373,4174,2020-06-05,
3374,4176,2019-05-21,2019-09-10
3375,4177,2016-12-05,
3376,4178,2021-08-22,2022-01-06
3377,4178,2023-10-03,
3378,4179,2021-07-04,2024-01-03
3379,4180,2023-03-17,
3380,4181,2018-11-26,
3381,4182,2023-07-11,
3382,4183,2022-08-30,2024-10-08
3383,4184,2020-02-18,
3384,4185,2021-03-02,
3385,4186,2024-02-15,
3386,4188,2023-12-28,2024-09-18
3387,4188,2024-11-14,
3388,4189,2024-03-04,
3389,4190,2016-06-02,
3390,4191,2014-06-23,
3391,4194,2020-04-18,2023-02-23
3392,4195,2024-11-26,
3393,4197,2024-08-03,
3394,4198,2021-12-07,
3395,4199,2023-09-27,2024-08-07
3396,4199,2024-10-31,2024-12-04
3397,4201,2019-04-30,2021-07-06
3398,4203,2015-10-24,2018-12-25
3399,4203,2023-10-11,
3400,4204,2022-01-02,2023-03-23
3401,4204,2024-01-04,2024-09-18
3402,4205,2011-10-30,2019-06-10
3403,4206,2014-12-11,
3404,4207,2017-01-19,2017-12-04
3405,4207,2024-01-13,2024-09-03
3406,4208,2023-09-23,
3407,4210,2020-08-31,
3408,4211,2020-08-09,2022-12-06
3409,4212,2022-01-09,
3410,4215,2022-01-18,
3411,4216,2022-06-24,2024-02-07
3412,4216,2024-02-25,
3413,4219,2011-09-07,2021-08-10
3414,4220,2019-06-27,2021-05-07
3415,4222,2019-12-01,2020-06-11
3416,4222,2023-04-10,2024-12-16
3417,4223,2020-02-04,2023-02-24
3418,4224,2021-05-10,2022-11-16
3419,4224,2023-04-06,
3420,4225,2023-10-26,
3421,4226,2023-07-07,
3422,4229,2020-10-27,
3423,4230,2019-06-12,
3424,4231,2021-11-21,
3425,4232,2024-11-05,
3426,4233,2023-09-16,
3427,4234,2024-03-20,
3428,4235,2011-10-15,
3429,4236,2022-03-07,2023-06-20
3430,4236,2024-06-09,
3431,4237,2024-06-14,2024-10-20
3432,4237,2024-11-21,
3433,4238,2021-04-16,
3434,4239,2024-04-12,
3435,4240,2024-09-02,
3436,4242,2020-02-27,2020-08-07
3437,4243,2023-10-20,2024-11-13
3438,4244,2016-10-12,2017-11-28
3439,4244,2019-08-05,2021-07-17
3440,4245,2022-09-13,
3441,4246,2021-08-09,
3442,4247,2021-09-24,2023-05-28
3443,4249,2018-02-21,2024-10-28
3444,4250,2024-07-20,
3445,4251,2024-12-20,
3446,4253,2016-03-17,
3447,4254,2020-08-06,
3448,4255,2021-11-16,
3449,4256,2024-07-17,2024-10-04
3450,4257,2016-12-29,2022-03-28
3451,4258,2012-03-05,
3452,4260,2016-04-09,
3453,4261,2020-05-23,2024-08-27
3454,4263,2021-08-20,
3455,4264,2024-10-20,
3456,4265,2018-09-09,2024-03-27
3457,4266,2020-01-18,2021-02-09
3458,4268,2020-12-25,2024-08-27
3459,4269,2018-08-19,
3460,4270,2021-10-23,2023-09-07
3461,4272,2012-02-05,
3462,4276,2023-08-23,
3463,4277,2023-05-03,
3464,4279,2018-05-06,2021-04-08
3465,4281,2022-12-03,2024-02-28
3466,4283,2024-02-25,2024-08-18
3467,4283,2024-11-22,2024-12-04
3468,4284,2023-09-16,
3469,4288,2024-02-09,2024-05-14
3470,4289,2022-12-27,2023-04-23
3471,4292,2024-03-30,2024-05-28
3472,4293,2021-03-01,
3473,4294,2023-07-18,
3474,4295,2019-08-10,2024-06-26
3475,4295,2024-09-21,
3476,4296,2022-05-04,2024-12-11
3477,4298,2023-03-12,2024-02-12
3478,4299,2023-03-11,2023-12-30
3479,4300,2019-11-09,
3480,4301,2019-04-11,
3481,4304,2024-07-20,2024-08-26
3482,4305,2024-08-09,
3483,4307,2021-07-06,2022-07-26
3484,4308,2018-04-11,
3485,4309,2021-03-25,
3486,4311,2017-10-14,2018-12-31
3487,4312,2021-09-30,
3488,4315,2022-05-17,
3489,4316,2024-04-07,2024-09-24
3490,4317,2020-10-08,
3491,4318,2024-03-05,
3492,4319,2024-09-11,2024-09-22
3493,4321,2023-04-28,
3494,4322,2023-08-13,2024-09-28
3495,4323,2021-04-08,
3496,4324,2021-06-18,2021-07-08
3497,4325,2019-04-07,
3498,4328,2019-05-11,
3499,4331,2019-10-10,2021-07-23
3500,4335,2014-06-01,
3501,4336,2023-10-15,2023-11-23
3502,4337,2024-02-26,
3503,4338,2017-09-08,
3504,4339,2013-08-17,
3505,4340,2023-10-29,
3506,4341,2024-04-17,2024-11-25
3507,4341,2024-12-25,2024-12-25
3508,4341,2024-12-27,2024-12-28
3509,4342,2013-09-30,2022-12-23
3510,4343,2021-09-10,
3511,4344,2024-01-21,
3512,4345,2014-06-18,2019-07-09
3513,4346,2013-04-19,
3514,4347,2021-11-24,
3515,4348,2023-12-21,
3516,4349,2017-06-22,
3517,4350,2021-01-15,2021-12-21
3518,4351,2019-03-19,2024-08-31
3519,4352,2024-03-18,2024-04-16
3520,4353,2021-10-11,
3521,4355,2024-09-22,
3522,4356,2022-09-04,2024-09-24
3523,4358,2023-06-23,
3524,4359,2016-05-27,
3525,4360,2023-08-26,
3526,4362,2019-02-07,
3527,4363,2022-05-02,
3528,4364,2024-05-04,2024-10-30
3529,4366,2022-07-25,
3530,4367,2023-05-23,2024-05-30
3531,4369,2020-08-25,2022-04-08
3532,4369,2023-04-16,
3533,4371,2024-10-21,
3534,4374,2015-09-20,
3535,4375,2024-01-05,
3536,4376,2024-06-27,2024-12-27
3537,4377,2024-03-10,
3538,4378,2020-10-16,
3539,4379,2022-06-15,
3540,4380,2023-03-07,
3541,4383,2012-04-19,
3542,4384,2024-09-24,2024-10-18
3543,4384,2024-11-07,
3544,4385,2024-07-31,2024-10-24
3545,4386,2023-06-25,2023-10-27
3546,4387,2021-12-27,2023-01-11
3547,4388,2018-04-10,
3548,4389,2021-12-27,2023-08-13
3549,4390,2017-07-07,
3550,4391,2021-10-25,
3551,4393,2022-03-07,
3552,4394,2010-12-02,
3553,4395,2024-03-07,
3554,4396,2019-06-28,
3555,4397,2024-05-10,
3556,4398,2024-02-04,2024-10-11
3557,4400,2024-01-05,2024-12-04
3558,4403,2022-02-21,2024-05-20
3559,4404,2024-12-09,2024-12-11
3560,4405,2022-09-09,2023-04-23
3561,4406,2022-06-12,2024-11-30
3562,4409,2024-04-14,
3563,4410,2019-10-07,2022-03-24
3564,4411,2021-04-18,2024-01-23
3565,4411,2024-07-31,
3566,4412,2022-04-11,
3567,4414,2022-05-10,2023-10-30
3568,4415,2016-07-19,
3569,4416,2023-11-12,2024-05-05
3570,4416,2024-05-23,2024-06-03
3571,4417,2021-05-31,2022-08-27
3572,4417,2023-08-20,2024-02-01
3573,4417,2024-05-02,
3574,4418,2024-07-09,2024-11-20
3575,4419,2022-02-20,
3576,4421,2022-03-26,
3577,4422,2024-08-10,
3578,4423,2022-11-22,2024-08-11
3579,4424,2021-05-26,
3580,4425,2024-06-26,
3581,4426,2022-02-02,2024-12-02
3582,4426,2024-12-10,2024-12-11
3583,4426,2024-12-20,2024-12-25
3584,4428,2013-08-31,
3585,4429,2020-09-27,2021-01-14
3586,4430,2024-01-25,
3587,4433,2017-07-23,
3588,4434,2020-03-16,2020-08-13
3589,4434,2022-02-19,
3590,4435,2015-07-31,
3591,4437,2018-04-13,
3592,4438,2023-12-20,2024-06-24
3593,4440,2019-01-27,2021-03-26
3594,4441,2023-01-29,
3595,4443,2020-03-22,
3596,4444,2020-01-20,2021-07-22
3597,4446,2013-07-01,2022-07-10
3598,4446,2024-11-10,2024-12-23
3599,4446,2024-12-23,
3600,4447,2021-09-22,2022-12-22
3601,4448,2021-12-29,
3602,4449,2024-07-13,
3603,4450,2019-04-24,2020-03-12
3604,4451,2024-05-06,2024-07-04
3605,4453,2018-04-06,2022-09-10
3606,4453,2023-05-15,
3607,4454,2019-05-30,2024-02-09
3608,4455,2013-01-18,2015-02-02
3609,4456,2024-09-01,
3610,4458,2024-07-14,
3611,4459,2014-05-07,
3612,4460,2023-11-22,
3613,4461,2022-06-01,
3614,4462,2022-05-11,2024-06-14
3615,4463,2014-04-30,2024-02-24
3616,4464,2019-10-04,
3617,4465,2020-07-05,
3618,4466,2019-03-07,
3619,4467,2020-01-20,2024-02-28
3620,4468,2018-11-24,2022-11-12
3621,4469,2023-02-10,2024-06-24
3622,4470,2019-05-29,
3623,4472,2020-04-09,
3624,4474,2011-08-29,
3625,4475,2019-11-25,
3626,4476,2023-06-20,2024-07-04
3627,4477,2020-09-06,
3628,4478,2019-11-05,2024-06-18
3629,4480,2020-02-20,
3630,4482,2024-11-09,
3631,4483,2024-09-10,2024-12-09
3632,4483,2024-12-24,2024-12-25
3633,4484,2015-05-09,2018-01-18
3634,4486,2019-12-18,2020-05-20
3635,4486,2022-04-26,2023-09-07
3636,4486,2024-07-07,2024-07-27
3637,4487,2015-12-13,
3638,4488,2024-02-06,2024-05-31
3639,4489,2024-04-09,2024-04-29
3640,4491,2024-01-28,
3641,4492,2021-10-22,2022-09-23
3642,4492,2023-02-25,
3643,4493,2023-05-02,2023-08-20
3644,4494,2024-10-14,
3645,4495,2024-06-10,
3646,4496,2022-08-11,
3647,4497,2023-07-16,
3648,4499,2020-12-24,
3649,4500,2021-05-19,
3650,4501,2021-12-15,2024-04-21
3651,4503,2023-06-18,2023-11-23
3652,4503,2024-06-17,2024-09-11
3653,4504,2022-08-24,2022-09-03
3654,4505,2022-05-05,2023-07-03
3655,4508,2022-07-27,2023-08-16
3656,4509,2023-05-25,
3657,4510,2021-03-13,2021-11-09
3658,4511,2013-12-25,
3659,4513,2023-01-05,
3660,4514,2024-04-03,
3661,4516,2015-12-28,
3662,4517,2019-02-16,2022-01-13
3663,4517,2022-05-22,2023-04-26
3664,4518,2024-04-16,
3665,4520,2022-09-26,
3666,4522,2023-09-30,
3667,4524,2021-09-13,
3668,4525,2015-07-11,
3669,4526,2022-08-10,
3670,4533,2022-01-26,2022-06-07
3671,4534,2019-03-29,
3672,4536,2013-09-25,
3673,4537,2024-01-24,2024-12-31
3674,4538,2022-04-07,
3675,4539,2019-07-10,2022-04-15
3676,4539,2024-03-13,
3677,4540,2023-11-26,2024-12-09
3678,4540,2024-12-14,
3679,4541,2013-04-14,2014-03-13
3680,4543,2024-07-30,
3681,4544,2023-11-30,
3682,4546,2024-08-24,2024-12-16
3683,4548,2024-10-11,2024-10-12
3684,4550,2024-07-17,
3685,4551,2024-11-26,2024-12-15
3686,4551,2024-12-21,2024-12-21
3687,4551,2024-12-23,
3688,4552,2023-01-07,
3689,4553,2014-12-23,2024-09-23
3690,4555,2020-11-07,2021-02-06
3691,4556,2023-01-11,
3692,4557,2024-07-02,2024-08-03
3693,4558,2023-03-26,2023-04-26
3694,4558,2024-07-17,2024-11-09
3695,4558,2024-11-18,
3696,4559,2021-07-31,
3697,4561,2021-10-25,
3698,4562,2023-12-24,
3699,4564,2021-09-15,
3700,4567,2012-08-13,2021-04-10
3701,4568,2024-01-22,
3702,4570,2024-10-06,2024-10-15
3703,4572,2022-02-17,
3704,4573,2022-09-12,
3705,4574,2024-01-20,2024-05-27
3706,4576,2020-05-10,
3707,4578,2024-06-03,2024-08-06
3708,4580,2023-06-12,
3709,4583,2023-12-21,
3710,4584,2022-06-04,
3711,4587,2023-12-09,2024-10-26
3712,4588,2023-08-05,2024-10-09
3713,4589,2022-05-28,2023-04-25
3714,4589,2023-12-22,
3715,4590,2023-03-05,
3716,4594,2022-07-13,
3717,4596,2016-02-23,2023-11-29
3718,4596,2023-12-01,
3719,4597,2021-01-29,
3720,4598,2022-11-07,2024-08-26
3721,4599,2022-09-18,2022-10-06
3722,4600,2022-02-07,
3723,4602,2020-05-04,2024-02-02
3724,4602,2024-06-25,2024-08-14
3725,4603,2011-07-31,2023-03-24
3726,4605,2021-03-23,
3727,4606,2024-03-19,
3728,4610,2021-09-17,
3729,4614,2024-07-10,
3730,4615,2024-02-25,2024-05-07
3731,4618,2013-06-27,2015-06-08
3732,4619,2023-03-07,2024-07-13
3733,4621,2015-11-15,
3734,4622,2017-12-16,
3735,4623,2020-05-27,2024-02-07
3736,4624,2021-10-31,
3737,4625,2020-10-20,
3738,4626,2016-07-18,2019-12-13
3739,4626,2022-05-27,
3740,4627,2021-03-04,2021-08-27
3741,4629,2024-11-11,
3742,4630,2022-12-04,
3743,4631,2021-09-06,
3744,4633,2021-12-17,
3745,4635,2020-05-24,
3746,4636,2018-01-12,2018-12-21
3747,4637,2023-10-07,2024-02-24
3748,4638,2017-06-06,2017-10-13
3749,4640,2019-02-03,2021-02-08
3750,4641,2022-10-24,2023-01-03
3751,4642,2023-11-23,
3752,4643,2022-04-10,
3753,4644,2016-11-22,
3754,4645,2023-02-09,
3755,4646,2024-07-31,2024-12-31
3756,4647,2020-01-20,
3757,4648,2016-03-24,
3758,4651,2024-05-25,
3759,4653,2023-07-21,2024-05-09
3760,4654,2024-12-10,2024-12-17
3761,4655,2021-09-03,2024-08-10
3762,4658,2018-06-30,
3763,4659,2021-04-01,
3764,4660,2024-03-01,
3765,4662,2022-11-28,2023-11-09
3766,4664,2023-04-28,
3767,4666,2024-04-14,2024-11-01
3768,4669,2016-10-17,2016-11-25
3769,4671,2024-02-18,2024-08-27
3770,4671,2024-10-06,
3771,4674,2019-10-03,2023-12-01
3772,4675,2019-04-18,2021-06-19
3773,4675,2022-12-14,
3774,4676,2023-08-25,
3775,4678,2024-03-06,
3776,4679,2024-01-06,
3777,4681,2019-07-29,
3778,4682,2020-07-03,2023-05-25
3779,4682,2024-01-21,
3780,4683,2023-12-10,
3781,4684,2020-02-11,2022-04-29
3782,4684,2024-10-05,2024-12-08
3783,4685,2021-08-27,
3784,4686,2022-06-12,
3785,4687,2021-07-27,2022-10-27
3786,4688,2022-06-24,
3787,4689,2020-07-30,
3788,4690,2015-06-11,2019-08-25
3789,4690,2019-12-29,2020-09-29
3790,4691,2019-12-04,
3791,4692,2024-06-17,2024-12-17
3792,4693,2022-11-08,
3793,4694,2013-07-20,
3794,4695,2019-12-10,
3795,4697,2021-04-11,
3796,4700,2021-04-19,
3797,4701,2024-09-03,2024-10-20
3798,4704,2016-03-26,
3799,4705,2018-05-14,
3800,4706,2020-11-23,2021-10-06
3801,4707,2024-03-05,2024-04-06
3802,4708,2019-04-18,2019-06-30
3803,4709,2023-09-30,2024-01-24
3804,4712,2019-10-10,
3805,4713,2015-08-23,2024-10-21
3806,4716,2021-11-03,2022-06-18
3807,4716,2024-03-25,
3808,4720,2021-05-09,
3809,4721,2023-12-05,2024-10-06
3810,4722,2022-11-02,
3811,4723,2024-09-24,
3812,4724,2024-08-31,2024-12-10
3813,4724,2024-12-25,2024-12-27
3814,4724,2024-12-31,
3815,4725,2022-05-25,
3816,4726,2020-04-02,2023-02-26
3817,4728,2017-09-17,2020-04-12
3818,4729,2021-07-31,2024-05-29
3819,4729,2024-11-22,2024-12-06
3820,4730,2020-06-07,2024-07-30
3821,4732,2021-11-08,2022-10-02
3822,4734,2023-02-20,
3823,4736,2024-04-13,2024-09-11
3824,4737,2019-07-02,
3825,4738,2019-04-13,2023-03-15
3826,4738,2023-12-25,
3827,4740,2024-11-08,
3828,4742,2021-03-02,2022-12-22
3829,4742,2023-05-08,
3830,4743,2017-12-28,2019-10-04
3831,4744,2023-03-13,2024-10-04
3832,4745,2020-04-08,2023-07-09
3833,4745,2023-11-05,2024-07-25
3834,4745,2024-12-15,2024-12-22
